gene_id,Old-1,Old-2,Old-3,Young-1,Young-2,Young-3
KANK1P1,0,1,0,0,0,0
CHGB,1,1,0,2,0,0
RNU1-55P,0,0,0,0,0,0
SHLD1,3,1,45,447,5,111
LOC105372514,0,0,0,0,0,0
LOC124904864,0,0,0,0,0,0
EIF4EP1,0,0,0,1,0,5
GPCPD1,691,1887,2752,1742,1327,713
RPS18P1,5,0,0,0,8,0
LINC01729,0,0,0,0,22,0
LINC00654,1,1,0,153,0,20
LOC124904863,0,0,0,0,0,0
LOC643406,0,0,0,3,0,0
LOC107985411,0,0,0,0,0,0
LINC00658,0,0,0,0,0,0
RNA5-8SP7,0,0,0,0,0,0
PROKR2,0,0,0,0,0,1
UBE2D3P1,77,79,127,172,128,99
CDS2,1136,1841,3086,2650,1570,574
LOC124900464,2,0,0,0,0,0
PCNA-AS1,0,0,0,0,1,0
PCNA,36657,58617,25854,6812,24784,49841
RNA5SP474,0,0,0,0,0,0
TMEM230,486,246,315,197,104,987
RPS21P7,0,0,0,0,0,0
SLC23A2,3,0,0,2,176,0
LOC107985392,0,0,0,0,0,0
RASSF2,0,0,0,0,0,0
LOC105372511,0,0,0,0,0,0
IDI1P3,0,0,0,0,0,0
PRNT,0,0,0,0,0,0
PRND,0,0,0,0,0,0
PRNP,0,0,0,0,0,0
RPS4XP2,3,0,1,6,0,16
RPL7AP12,0,0,0,0,0,0
LOC105372510,0,0,0,0,0,0
LOC124904862,0,0,0,0,0,0
ADRA1D,0,0,1,0,0,0
LINC01433,0,0,0,0,0,0
LOC124904861,0,0,0,0,0,0
SMOX,270,1,0,218,0,1
RPL21P2,0,0,0,0,0,0
FTLP3,8297,19497,5661,1019,34003,14142
RNF24,830,692,2686,1039,1021,814
MIR103B2,0,0,0,0,0,0
MIR103A2,0,0,0,0,0,0
PANK2,231,0,131,1,0,0
PANK2-AS1,0,0,85,0,0,0
MAVS,15,2,237,0,79,2
AP5S1,70,0,366,66,1,1
LINC01730,0,0,0,0,0,0
CDC25B,419,1474,971,1043,1053,285
CENPB,0,0,1,0,0,0
SPEF1,1,0,0,0,0,0
C20orf27,353,323,115,200,0,0
HSPA12B,1,36,0,16,0,0
SIGLEC1,0,0,0,0,0,0
ADAM33,0,0,0,0,0,0
GFRA4,0,0,0,0,0,0
SF3A3P1,17,7,24,26,2,11
ATRN,462,361,600,241,6,60
LOC105372509,0,0,0,0,0,0
LOC105372508,0,0,0,0,0,0
LOC124904983,0,0,0,1,0,0
UBE2V1P1,3,11,8,10,9,5
RNU6-1019P,0,0,0,0,0,0
LOC101618237,0,2,0,3,10,1
DNAAF9,475,743,1208,309,385,193
SLC4A11,246,0,17,2,0,1
ITPA,72,2,8,129,270,1
DDRGK1,0,0,0,108,0,41
LOC107985414,1,1,0,1,0,0
LZTS3,0,0,28,0,0,0
FASTKD5,0,0,0,0,0,0
UBOX5,1,0,136,179,2,4
UBOX5-AS1,0,0,0,0,0,0
RN7SL555P,0,0,0,0,0,0
AVP,1,0,0,0,1,0
OXT,70,22,26,224,77,75
LOC101929098,0,0,0,0,18,1
MRPS26,944,3532,2109,123,1287,676
GNRH2,0,0,0,0,0,0
PTPRA,433,553,1385,847,535,43
VPS16,0,185,67,3,1,1
PCED1A,0,0,0,0,1,0
TMEM239,0,0,0,0,1,0
C20orf141,0,0,0,0,0,0
CPXM1,0,0,0,0,1,0
RPL19P1,0,0,0,0,0,0
EBF4,11,0,0,0,0,0
LOC105372507,0,0,0,0,0,0
IDH3B,22,0,9,8,0,0
SNORD57,0,0,0,0,0,0
SNORD56,0,0,0,0,0,0
SNORD86,0,0,0,0,0,0
SNORA51,12,12,6,4,22,0
SNORD110,0,0,0,0,0,0
MIR1292,0,0,1,1,0,0
NOP56,3871,917,4023,2093,12,52
LOC105372505,0,0,0,0,0,0
TMC2,0,0,3,0,0,0
LOC105372504,0,0,0,0,0,0
ZNF343,107,43,323,568,0,118
SNORD119,0,3,0,0,0,0
SNRPB,886,1025,1106,1394,1484,804
TGM6,0,0,0,0,0,0
TGM3,0,0,0,0,2,0
LOC105372503,0,0,0,0,0,0
LOC124904860,0,0,0,0,0,0
LOC388780,0,0,57,0,0,0
LOC105372502,0,0,0,0,0,0
LOC124904859,0,0,0,0,0,0
LOC124900458,30,0,0,0,1,0
STK35,380,421,1746,1304,697,89
RPL7P2,0,0,0,0,0,0
PDYN,0,0,0,0,0,0
PDYN-AS1,0,0,0,0,0,0
SIRPA,161,260,808,8,135,3
LOC107984088,41,0,4,0,0,0
LOC124904857,0,0,0,0,0,0
LOC105372501,0,0,0,0,0,0
LOC100289473,0,0,0,54,0,0
CKAP2LP1,0,0,0,0,0,0
LOC124904858,0,0,0,0,0,0
SIRPB3P,0,0,0,0,0,0
RN7SL561P,0,0,0,0,0,0
SIRPG-AS1,0,0,0,0,0,0
SIRPG,0,0,0,0,0,0
SIRPB1,33,9,9,0,30,0
LOC107985409,2,0,0,0,0,0
SIRPD,0,0,0,0,0,0
RNU6-917P,0,0,0,0,0,0
LOC105372498,0,0,0,0,0,0
LOC105372499,0,0,0,0,0,0
SIRPB2,1,0,0,0,0,0
NSFL1C,553,523,1218,1326,7,328
LOC105372497,0,0,0,0,0,0
MIR6869,0,0,0,0,0,0
FKBP1A,2282,1153,2401,769,532,784
SDCBP2-AS1,0,0,0,12,0,0
LOC124904856,0,0,0,0,0,0
SDCBP2,0,0,0,0,0,0
FKBP1A-SDCBP2,1,0,0,0,0,0
SNPH,59,0,72,26,0,182
RAD21L1,0,2,58,0,0,315
C20orf202,0,0,0,0,0,0
TMEM74B,0,0,0,0,0,0
LOC124904855,0,0,0,0,1,0
ACTG1P3,0,0,0,0,0,0
LOC105372493,0,0,36,0,0,0
PSMF1,1,457,247,480,311,313
RSPO4,0,0,0,0,0,0
LOC105372492,0,0,0,0,0,0
LOC124904854,0,0,0,0,0,0
ANGPT4,0,0,0,0,0,0
RPS10P5,5,12,11,6,34,12
FAM110A,363,526,461,389,0,134
SLC52A3,0,0,0,0,0,0
SCRT2,0,0,0,0,0,0
LOC107985423,0,0,0,0,1,0
SRXN1,289,102,141,369,339,2
TCF15,8,0,16,0,1,0
CSNK2A1,827,1461,2574,5913,2344,2380
TBC1D20,283,125,242,809,53,35
RBCK1,187,2,231,490,351,13
TRIB3,0,0,0,0,0,0
NRSN2,84,1,0,304,486,1
LOC101929937,0,0,0,0,0,0
SOX12,0,0,0,0,0,0
NRSN2-AS1,0,0,0,0,0,0
ZCCHC3,76,0,71,59,14,0
C20orf96,1400,2008,1409,709,1872,2072
DEFB132,0,0,0,0,0,0
DEFB129,0,0,0,0,0,0
DEFB128,0,0,0,0,0,0
DEFB127,0,0,0,0,0,0
DEFB126,0,0,0,0,0,0
DEFB125,0,0,0,0,0,0
RPL23AP79,0,5,0,0,0,0
LOC107987272,0,0,7,0,0,0
CENPBD2P,0,1,19,0,1,0
MZF1,0,0,0,0,0,0
MZF1-AS1,0,0,0,0,0,1
UBE2M,48,0,41,122,2,0
CHMP2A,0,0,21,0,0,0
MIR6807,0,0,0,0,0,0
TRIM28,883,923,1010,217,641,336
RN7SL525P,0,0,0,0,0,0
ZBTB45,21,0,101,96,0,0
LOC105372485,11,0,15,12,0,0
SLC27A5,0,0,82,116,0,0
RN7SL693P,0,0,0,0,2,0
RNU6-1337P,0,0,0,0,0,0
LOC112268251,0,0,0,0,0,0
ZNF446,0,0,0,0,0,0
ZNF324,692,0,587,321,1,0
LOC100419848,0,0,0,0,0,0
ZNF132,1,143,1,388,5,0
ZNF324B,0,0,0,0,1,0
LOC124904786,0,0,0,0,0,0
ZNF584,549,840,86,83,321,1
LINC02560,0,0,0,0,0,0
RNF225,0,0,0,0,0,0
MIR10394,0,0,0,0,0,0
RPS5,544,374,1707,2217,964,404
MIR4754,0,0,0,0,0,0
LOC105372484,0,0,0,0,0,0
LOC124904788,0,0,0,0,0,0
ZNF837,0,0,0,0,0,0
RNA5SP473,0,0,0,0,0,0
ZNF497-AS1,0,0,0,1,0,0
LOC100419840,0,19,0,0,0,0
ZNF497,0,66,87,1,0,0
A1BG-AS1,0,0,0,0,0,0
A1BG,0,0,0,0,0,0
MIR6806,0,0,0,0,0,0
ZSCAN22,0,0,0,0,0,0
LOC100887072,0,0,0,0,0,0
LOC105372480,85,293,226,54,423,273
ERVK3-1,0,1,0,0,0,0
ZNF8-ERVK3-1,0,0,0,0,0,0
ZNF8,0,4,0,0,1,0
LOC124904787,0,0,0,0,0,0
LOC124904785,0,0,0,0,0,0
ZNF544,22,2,273,478,0,3
LOC100419847,0,0,0,0,0,0
RPS15AP36,0,0,0,0,0,0
LOC105372479,0,0,0,0,0,0
ZNF274,65,34,56,0,0,1
LOC124904784,0,43,0,0,0,0
ZNF329,91,202,269,148,182,498
ZSCAN18,22,67,198,5,0,2
RN7SL526P,0,0,0,0,0,0
ZNF135,120,8,84,54,0,167
HNRNPDLP4,0,0,0,0,0,0
LETM1P2,0,0,0,0,0,0
ZSCAN1,0,0,0,0,0,0
VN2R19P,1,1,1,297,86,1
LOC100128398,0,0,0,0,0,0
ZNF606,385,202,226,231,317,74
C19orf18,22,0,0,0,1,0
RPL19P19,0,0,0,0,0,0
ZNF256,2,397,3,127,344,26
ZNF418,1,2,0,1,52,0
ZNF417,13,76,41,4,14,4
ZNF814,934,1429,399,812,22,681
UBE2CP5,5,1,2,1,11,8
LOC124904782,0,93,30,0,0,0
ZNF587,40,7,66,200,2,10
ZNF587B,651,169,745,404,28,350
FKBP1AP1,10,3,4,3,2,2
ZNF552,83,3,12,203,6,313
ZNF586,176,542,140,476,888,28
ZNF776,120,91,49,759,6,0
ZNF671,0,0,0,0,91,0
LOC124904783,0,0,0,0,0,0
ZNF154,0,1,0,0,0,0
ZNF551,0,0,0,0,0,0
TPRG1LP1,0,0,0,0,0,0
ZSCAN4,4,0,0,1,0,0
ZNF211,927,356,814,905,956,226
ZNF134,367,158,161,549,29,2
ZNF530,91,68,285,41,0,410
ZIK1,212,1,12,219,0,129
ZNF416,144,148,65,971,317,0
LOC124904781,0,0,0,0,0,0
ZNF550,59,74,183,0,64,1
ZNF549,666,201,603,663,5,3
ZNF773,235,3,243,194,1,0
ZNF419,1041,1017,1463,511,1,5
ZNF772,144,16,141,153,18,14
VN1R107P,0,0,0,0,0,0
VN1R1,0,1,0,0,0,0
ZNF749,1,1,107,0,0,0
ZNF17,250,0,49,200,0,0
ZNF548,30,26,520,307,14,0
TRAPPC2B,2,4,37,4,2,0
ZNF547,84,2,77,1321,1,4
ZNF304,262,1,173,930,1,278
ZNF543,13,40,75,113,0,1
LOC100288211,14,9,26,3,16,2
ZNF460,0,0,0,0,0,0
ZNF460-AS1,0,0,0,0,0,0
ZNF805,215,3,623,524,340,5
AURKC,1169,3845,4186,1140,1786,1316
ZNF264,3,0,0,0,0,0
LOC100132009,0,1,0,0,1,4
LOC124904780,0,0,0,0,4,1
DUXA,0,0,0,0,0,0
ZIM3,2,0,0,0,0,1
LOC124904804,0,0,0,0,0,0
USP29,0,44,0,29,1,32
LOC100419839,0,0,0,0,0,0
LOC105372475,0,0,0,0,0,0
RPL7AP69,0,0,0,0,0,0
LOC124904779,0,0,0,0,0,0
MIMT1,0,0,0,0,0,0
PEG3-AS1,0,0,0,0,0,0
PEG3,0,0,11,1,0,0
ZIM2,400,1318,501,2852,1993,1037
ZIM2-AS1,10,2,0,2,0,0
OR5AH1P,0,0,0,0,0,0
LOC105372472,0,0,0,0,0,0
LOC105372473,0,0,0,0,0,0
ZNF835,423,251,942,23,150,130
SMIM17,0,0,0,0,0,0
ZNF71,0,0,207,0,2,0
ZNF71-SMIM17,0,0,0,0,0,0
SIGLEC31P,0,0,0,0,0,0
LOC124904777,0,0,0,0,0,0
ZNF470,1,0,4,127,0,18
ZNF470-DT,0,0,0,0,0,0
ZFP28,224,1,280,0,0,0
ZFP28-DT,0,0,0,0,0,0
ZNF471,2,0,0,0,0,0
LOC124904776,0,0,0,0,0,0
LOC105372471,0,0,0,0,0,0
ZNF667-AS1,0,0,256,168,1,0
ZNF667,103,0,0,72,0,0
ZNF583,0,115,68,1,0,136
ZNF582-DT,0,0,0,0,0,0
SLC25A36P1,0,0,0,0,0,0
ZNF582,124,178,1,0,0,1
ZNF542P,7,445,124,439,216,1
LOC646709,0,0,0,0,0,0
VN2R18P,0,0,0,0,0,0
LOC729999,0,0,26,10,1,13
VN2R17P,0,0,0,0,0,0
LOC105372468,0,0,0,0,0,0
LOC124900420,0,0,3,0,2,0
EDDM13,0,0,0,0,0,0
LOC124904775,1,0,0,1,0,0
ZSCAN5DP,0,0,0,0,0,0
LOC124904774,0,0,0,0,0,0
ZSCAN5A,42,355,44,3,0,23
RPL13P13,0,0,0,111,0,0
ZSCAN5C,0,0,0,0,0,0
ZSCAN5B,0,0,0,1,0,0
GALP,0,0,0,0,7,3
ZNF444,3,0,72,35,0,220
LOC124904772,0,0,1,0,1,0
LOC124904773,0,0,0,0,0,0
ZNF787,17,107,469,215,307,353
LINC01864,0,19,0,1,0,11
NLRP5,1333,1928,2352,3883,255,1312
NLRP8,227,113,605,720,4,13
NLRP13,24956,10822,45781,20312,9656,6813
NLRP4,29337,37853,50666,32628,28668,9548
NLRP11,6813,5974,9911,15116,5799,4688
RFPL4AP1,0,0,0,0,0,0
RFPL4AL1,1,0,0,0,0,0
RFPL4A,0,0,0,0,0,0
LOC105372465,0,0,0,0,0,0
RN7SKP109,0,0,0,0,0,0
NLRP9,3947,8509,12095,14785,7182,3940
VN1R106P,0,0,0,0,0,0
EPN1,1,17,19,92,0,95
U2AF2,266,8,201,580,52,24
CCDC106,39,0,47,0,0,0
ZNF580,73,0,348,0,136,59
LOC107983998,0,0,0,0,0,0
ZNF581,12,201,147,440,0,3
ZNF784,39,0,0,0,0,0
ZNF865,20,150,99,85,0,0
ZNF524,0,0,30,0,0,0
FIZ1,1,1,0,46,132,1
ZNF579,0,0,0,0,0,0
SBK3,0,0,0,413,148,0
SBK2,6,0,0,0,2,0
SSC5D,0,0,0,0,0,0
NAT14,87,175,107,57,209,0
ZNF628,86,0,4,77,0,0
C19orf85,0,0,0,0,0,0
ISOC2,0,1,1,228,0,0
SHISA7,0,0,0,0,3,0
LOC105372462,0,4,0,0,0,0
SNORD157,1,0,0,0,0,0
UBE2S,1090,507,2117,544,669,338
MIR6805,0,0,0,0,0,0
RPL28,2353,467,3594,1804,2170,255
TMEM238,0,0,0,0,0,0
TMEM190,0,0,0,0,0,0
IL11,0,0,0,0,0,0
GARIN5B,0,0,62,0,0,0
COX6B2,26,0,0,0,1,0
KMT5C,0,99,41,0,0,0
TMEM150B,0,0,102,283,2,155
BRSK1,63,36,63,103,32,21
HSPBP1,221,317,204,0,0,78
MIR6803,0,0,0,0,0,0
MIR6802,0,0,0,0,0,0
MIR6804,0,0,0,0,0,0
PPP6R1,269,542,421,718,112,171
TMEM86B,0,0,0,0,0,0
LOC124904771,0,0,0,0,0,0
PTPRH,83,89,149,80,1,0
SYT5,48,1,1,221,58,1
LOC124904795,0,0,0,0,0,0
DNAAF3-AS1,0,0,0,0,2,0
DNAAF3,0,0,0,121,0,0
TNNI3,0,123,0,1,0,66
TNNT1,109,493,176,358,247,771
MIR7975,0,0,0,0,0,0
PPP1R12C,21,39,1,202,37,0
LOC124904770,0,0,0,0,0,0
LOC124904768,0,0,0,0,0,0
LILRB3,0,0,0,0,0,0
CACNG6,0,0,0,0,0,0
MIR935,0,0,0,0,0,0
CACNG8,0,47,2,35,0,0
CACNG7,54,12,0,36,61,0
PRKCG,240,6,299,728,615,167
MYADM,120,167,1119,644,138,338
MYADM-AS1,0,0,1,4,1,0
NLRP12,36,1,431,390,0,66
MIR373,0,0,0,0,0,0
MIR372,0,0,0,0,0,0
MIR371B,0,0,0,0,0,0
MIR371A,0,0,0,0,0,0
LOC124904767,26,0,0,0,0,0
RPLP1P12,256,591,791,303,610,620
SEPTIN7P8,2,0,3,1,0,7
HMGN1P32,0,0,0,0,0,0
RNU6-165P,0,0,0,0,0,0
MIR519A2,0,0,0,0,0,0
MIR516A2,0,0,0,0,0,0
RNU6-1041P,0,0,0,0,0,0
MIR1283-2,0,0,0,0,0,0
MIR516A1,0,0,0,0,0,0
LOC124904766,1,0,0,0,0,0
MIR527,0,0,0,0,0,0
MIR519A1,0,0,0,0,0,0
MIR522,0,0,0,0,0,0
RNU6-751P,0,0,0,0,0,0
MIR521-1,0,0,0,0,0,0
RNU6-982P,0,0,0,0,0,0
MIR520H,0,0,0,1,0,0
MIR517C,0,0,0,0,0,0
MIR518A2,0,0,0,1,0,0
LOC124904765,0,0,0,2,0,0
MIR516B1,0,0,0,0,0,0
MIR518D,0,0,0,0,0,0
RNU6-980P,0,0,0,0,0,0
MIR518A1,0,0,0,0,0,0
MIR518E,0,1,0,0,0,0
MIR526A2,0,0,0,0,0,0
MIR516B2,0,0,0,0,0,0
MIR520G,0,0,0,7,0,0
MIR517B,0,0,0,0,0,0
MIR520D,0,0,0,0,0,0
RNU6-803P,0,0,0,0,0,0
MIR521-2,1,0,0,0,0,2
MIR519D,0,0,0,0,0,0
MIR517A,0,0,0,0,0,0
MIR524,0,0,0,0,0,0
MIR518C,0,0,0,0,0,0
MIR520C,0,0,0,0,0,0
MIR526A1,0,0,0,0,0,0
MIR518B,0,0,0,0,0,0
MIR520B,0,0,0,0,0,0
LOC107985346,0,0,0,0,0,0
MIR518F,0,0,0,0,0,0
MIR523,0,0,0,0,0,0
MIR525,0,0,0,0,0,0
MIR519B,0,0,0,0,0,0
MIR526B,0,0,0,0,0,0
MIR520A,0,0,0,0,0,0
MIR1283-1,0,0,0,0,0,0
MIR519C,0,0,0,0,0,0
MIR515-2,0,0,0,0,0,0
MIR520F,0,0,0,0,0,0
MIR519E,0,0,0,0,0,0
MIR515-1,0,0,0,0,0,0
MIR520E,0,0,0,0,0,0
MIR498,0,0,0,0,0,0
MIR1323,0,0,0,0,0,0
MIR512-2,0,0,0,0,0,0
MIR512-1,0,0,0,0,0,0
LOC100288093,0,0,0,0,0,0
RNU6-698P,0,0,0,0,0,0
LOC107985342,0,0,0,1,0,0
RN7SL317P,0,0,0,0,0,0
OSTCP3,5,0,2,0,1,1
LOC100422610,0,0,0,0,0,2
DPRX,1,0,8,0,0,0
LOC284379,0,0,3,0,0,0
VN1R103P,0,0,0,0,0,0
ZNF331,0,1,5,2,1,0
RPL39P37,0,0,0,0,0,0
TPM3P6,0,0,1,0,0,4
ZNF813,14,0,258,487,0,133
VN1R102P,0,0,0,0,0,0
ZNF761,7,4,39,46,0,2
TPM3P9,4,0,0,0,1,64
VN1R101P,0,0,0,0,0,0
RPL39P36,1,0,0,0,0,0
LOC124904793,0,0,0,0,0,0
ZNF765,382,111,96,831,609,1875
ZNF765-ZNF761,0,0,0,0,0,0
RPL39P35,0,0,0,0,0,0
ZNF525,170,202,419,831,778,160
LOC107987264,0,0,0,0,0,0
ZNF845,23,0,91,1189,222,481
VN1R6P,0,0,0,0,0,0
LOC107987270,0,0,0,0,0,0
FAM90A28P,0,0,0,0,0,0
BIRC8,0,0,0,2,0,0
FAM90A27P,0,0,0,0,0,0
VN1R4,0,0,0,0,0,0
VN1R2,0,0,0,0,0,0
ZNF677,1884,2346,3443,3598,1715,1138
NDUFV2P1,12,16,0,28,21,46
ZNF818P,0,0,0,0,0,0
LOC100419845,0,0,0,0,0,0
LOC124904792,0,0,0,180,1,60
ZNF665,588,372,251,141,2,2
ZNF347,143,1,55,392,0,0
ZNF415,497,296,319,56,469,0
ZNF160,560,495,1182,597,909,8
LOC124904762,3,0,0,0,0,0
ERVV-2,0,1,0,5,0,0
ERVV-1,0,0,0,0,0,0
LOC124904758,0,0,1,0,2,0
LOC204800,0,0,0,0,0,0
LOC105372453,0,0,0,0,0,0
ZNF702P,0,0,0,0,15,0
ZNF816,2,0,0,241,196,25
LOC124904761,0,0,0,2,0,0
ZNF321P,0,0,0,0,0,0
ZNF816-ZNF321P,0,0,0,0,0,0
ZNF888-AS1,0,0,0,0,0,0
ZNF888,3,0,20,2,2,1
ZNF320,3,17,7,15,742,2
ZNF468,134,3,103,553,129,3
PABPN1P2,6,0,2,0,0,1
ZNF28,1,0,71,181,274,0
ZNF600,655,326,964,686,1130,5
LOC105372452,0,0,0,0,0,0
LOC124904760,42,0,0,0,3,0
ZNF611,79,197,30,8,7,1
LOC122539214,1,6,0,3,8,0
LOC124904757,0,0,0,0,0,0
ZNF83,0,0,96,174,855,15
ZNF137P,0,0,0,0,0,0
ZNF701,7,141,82,0,0,0
RPL39P34,0,0,0,0,0,0
ZNF808,150,98,76,446,7,97
LOC100419836,0,0,0,0,0,0
ZNF578,13,2,8,26,148,0
LOC441862,0,0,0,0,0,0
ZNF534,341,2,165,409,0,2
DPPA5P1,2,1,0,0,1,0
ZNF528,389,161,612,290,657,3
ZNF528-AS1,0,0,2,0,0,0
ZNF880,0,1,80,464,0,1
ZNF610,556,187,572,2,315,98
ZNF480,43,0,0,0,0,0
MIR643,1,0,0,0,0,0
ZNF766,232,523,298,469,5,100
LOC124904763,0,0,0,0,0,0
VN1R100P,0,0,0,0,0,0
VN1R99P,0,0,0,0,0,0
LOC105372449,0,1,0,0,0,0
MIR6801,0,0,0,0,0,0
PPP2R1A,1454,1167,2920,45,711,302
ZNF836,128,0,0,1,1,0
RPL37P23,1,0,0,1,0,0
LOC124904799,0,0,0,0,0,0
ZNF616,18,0,18,43,0,0
LOC100419835,0,0,0,0,0,0
ZNF841,1,0,0,0,0,0
ZNF432,27,58,9,30,2,16
LOC112268244,0,0,0,0,0,0
ZNF614,0,0,32,1,0,0
LOC124904755,0,0,0,0,0,1
ZNF615,0,0,0,57,0,0
ZNF350,110,0,3,230,1,2
ZNF350-AS1,0,0,0,0,0,0
ZNF613,0,0,0,0,0,0
LOC100419707,0,0,0,0,3,0
ZNF649,89,128,209,810,70,33
ZNF649-AS1,0,0,0,0,0,0
LOC100419706,30,0,0,0,0,0
VN1R98P,2,0,0,0,0,0
ZNF577,11,0,49,0,0,1
FPR3,0,0,0,0,0,0
LOC105372448,0,0,0,0,0,0
FPR2,0,0,0,0,0,0
FPR1,0,0,0,0,0,0
LOC124904754,0,0,0,0,0,0
HAS1,0,0,0,0,0,0
MIR125A,0,0,0,0,0,0
MIRLET7E,0,0,0,0,0,0
MIR99B,0,0,0,0,0,0
SPACA6-AS1,0,0,0,0,0,0
SPACA6,0,0,1,0,0,133
LOC124904796,0,0,0,0,0,0
RPL7P51,0,0,0,0,0,0
SIGLEC14,0,2,0,0,0,0
RPL9P33,0,0,0,0,0,0
LOC124904753,0,0,0,0,0,0
SIGLEC5,1,0,0,0,0,0
LOC339352,0,0,0,0,0,0
LINC01530,0,0,0,0,0,0
ZNF175,0,0,0,0,0,0
SIGLEC29P,0,0,0,0,0,0
SIGLEC28P,0,0,0,0,0,0
SIGLEC6,0,0,0,0,0,0
SIGLEC27P,0,0,0,0,0,0
SIGLEC12,0,0,0,0,0,0
CEACAM18,0,0,0,0,0,0
SIGLEC26P,0,0,0,0,0,0
SIGLEC25P,0,0,0,0,0,0
SIGLEC8,0,0,0,0,0,6
SIGLEC10-AS1,2,0,8,0,0,0
SIGLEC10,406,586,863,436,329,2
NIFKP6,8,4,2,0,0,0
C19orf84,0,0,0,0,0,0
LIM2-AS1,0,0,0,0,0,0
LIM2,0,0,0,0,0,0
LOC124904752,0,0,0,0,0,0
NKG7,0,0,0,0,0,0
CLDND2,0,0,0,51,0,1
ETFB,0,157,94,0,1,0
VSIG10L,0,0,0,0,0,0
IGLON5,0,0,0,0,0,0
LOC100420904,0,0,0,0,0,0
LOC107985326,0,0,0,0,0,0
SIGLEC24P,0,0,0,0,0,0
LINC01872,0,0,0,0,0,0
SIGLECL1,0,0,0,0,0,0
CD33,0,0,0,0,0,0
SIGLEC22P,0,0,0,0,0,0
LOC124904751,0,0,0,0,0,0
MIR8074,0,0,0,0,0,0
SIGLEC21P,0,0,0,0,0,0
LOC100133225,0,0,0,0,0,0
LOC107985327,0,0,0,0,0,0
SIGLEC20P,0,0,0,0,0,0
SIGLEC17P,29,0,0,0,0,0
LOC101928517,369,609,353,356,170,447
SIGLEC7,43,101,63,42,79,91
LOC124904749,0,0,0,0,2,0
SIGLEC18P,0,0,0,0,0,0
SIGLEC9,0,0,0,0,4,0
CTU1,29,0,0,0,0,0
KLK14,0,0,0,0,0,0
KLK13,0,0,0,0,0,0
KLK12,0,0,0,0,0,0
KLK11,0,0,0,0,0,0
KLK10,0,0,0,2,0,0
KLK9,0,0,0,0,0,0
KLK8,20,0,0,1,3,3
KLK7,0,0,0,0,0,0
KLK6,0,0,0,0,0,0
LOC105372442,0,0,0,0,0,0
KLK5,0,0,0,0,0,0
PPIAP59,0,0,0,0,0,3
KLK4,0,0,0,0,0,0
KLKP1,0,0,0,0,0,0
KLK2,0,0,0,0,0,0
KLK3,0,0,0,0,0,0
LOC105372441,0,0,0,0,0,0
KLK15,3,0,0,0,0,0
KLK1,0,0,0,0,0,0
LINC01869,0,0,0,0,0,0
SNORD88C,0,0,0,0,0,0
SNORD88A,2,0,0,0,0,0
SNORD88B,0,0,0,0,0,0
C19orf48,389,1,127,1387,225,77
ACP4,1,0,0,1,0,0
LOC105372439,0,0,0,0,0,0
LOC105372440,0,0,0,0,0,0
GPR32,0,0,0,0,0,0
GPR32P1,0,0,0,0,0,0
CLEC11A,0,0,0,0,0,0
SHANK1,0,12,1,0,1,0
C19orf81,0,0,0,1,0,0
SYT3,0,0,0,0,0,0
SNAR-F,0,0,0,0,0,0
LRRC4B,6,130,21,2,0,0
ASPDH,0,0,0,0,0,0
LOC124904747,0,0,0,0,0,0
JOSD2,1,0,0,0,0,0
EMC10,0,0,45,14,8,24
GARIN5A,488,1612,2327,1222,3356,3006
MYBPC2,0,0,20,0,0,0
SPIB,0,3,0,0,0,0
POLD1,3,150,475,28,141,33
NR1H2,431,798,1466,303,2,205
NAPSA,1,0,0,0,0,0
NAPSB,126,0,0,0,1,0
LOC105372437,21,0,0,1,0,0
KCNC3,0,39,0,0,0,0
MYH14,0,56,87,34,1,0
LOC124904746,0,0,0,0,0,0
IZUMO2,3,0,2,0,0,0
SNAR-D,0,0,0,0,0,0
SNAR-B2,0,0,0,0,0,0
LOC105372436,0,0,0,0,0,0
SNAR-B1,0,0,0,0,0,0
SNAR-A11,0,0,0,0,0,0
SNAR-A10,0,0,0,0,0,0
SNAR-A9,0,0,0,0,0,0
SNAR-A8,0,0,0,0,0,0
SNAR-A7,0,0,0,0,0,0
SNAR-A6,0,0,0,0,0,0
SNAR-A5,0,0,0,0,0,0
SNAR-A14,0,0,0,0,0,0
SNAR-A4,0,0,0,0,0,0
LOC100287477,0,0,0,0,0,0
ZNF473CR,0,0,12,0,0,0
LOC124904744,0,0,0,0,0,0
ZNF473,0,0,144,11,0,0
VRK3,93,317,337,1251,3,302
SIGLEC16,1,0,2,0,1,0
LOC124904745,0,0,0,0,0,0
LOC124904802,0,0,0,0,0,0
SIGLEC11,0,0,1,1,0,0
MIR4751,0,0,0,0,0,0
ATF5,226,199,289,459,302,123
NUP62,272,128,410,818,4,8
IL4I1,6,0,0,0,24,7
MIR4750,0,0,0,0,0,0
LOC124904743,0,38,0,0,0,0
TBC1D17,2,0,3,0,0,0
AKT1S1,0,0,0,99,3,0
PNKP,0,0,0,0,0,0
PTOV1-AS2,0,0,0,0,0,0
MIR4749,0,0,0,0,0,0
PTOV1,148,271,383,225,5,29
PTOV1-AS1,0,0,0,0,0,0
MIR6800,0,0,0,0,0,0
MED25,753,567,1472,532,643,129
LOC105372435,0,0,0,0,0,0
FUZ,78,194,0,0,0,1
LOC124904742,0,0,0,0,0,0
MIR6799,0,0,0,0,0,0
AP2A1,19,73,57,10,179,43
